example_id,source,source_file,pair_id,change_id,old_text,new_text,combined_text,operation_type,semantic_type,significance_label,high_priority_label,is_gold,is_synthetic,is_weak,label_source,confidence,notes,old_length,new_length,length_delta,relative_length_delta,has_number,has_date,has_deadline_terms,has_obligation_terms,has_refusal_terms,has_document_terms,has_responsibility_terms,has_procedure_terms,has_payment_terms,has_editorial_terms,has_legal_reference,has_modal_verbs,text_complexity_bucket,y_significance,y_high_priority,y_semantic_type,rule_based_label,rule_based_confidence,rule_based_reason,rule_based_requires_manual_review
synthetic_clarification_change_006:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_clarification_change_006,chg_001,Контрольный номер указывается в уведомлении.,Контрольный номер указывается в уведомлении для последующей справки.,Контрольный номер указывается в уведомлении. Контрольный номер указывается в уведомлении для последующей справки.,modified,clarification_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнено назначение номера.,44,68,24,0.3529,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,clarification_change,important,0.9,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: important_keywords.",0
synthetic_clarification_change_007:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_clarification_change_007,chg_001,Результат отображается в журнале учета.,Результат отображается в журнале учета в виде справочной отметки.,Результат отображается в журнале учета. Результат отображается в журнале учета в виде справочной отметки.,modified,clarification_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнен вид отметки.,39,65,26,0.4,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,clarification_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_clarification_change_008:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_clarification_change_008,chg_001,Заявитель вправе ознакомиться с информацией о ходе процедуры.,Заявитель вправе ознакомиться со справочной информацией о ходе процедуры.,Заявитель вправе ознакомиться с информацией о ходе процедуры. Заявитель вправе ознакомиться со справочной информацией о ходе процедуры.,modified,clarification_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнен тип информации.,61,73,12,0.1644,0,0,0,0,0,0,0,0,0,0,0,1,medium,informational,0,clarification_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_clarification_change_009:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_clarification_change_009,chg_001,Сообщение публикуется после обновления данных.,Сообщение публикуется после обновления данных в информационных целях.,Сообщение публикуется после обновления данных. Сообщение публикуется после обновления данных в информационных целях.,modified,clarification_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнено назначение сообщения.,46,69,23,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,clarification_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_clarification_change_010:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_clarification_change_010,chg_001,Пояснение предоставляется сотрудником подразделения.,Пояснение предоставляется сотрудником подразделения в рамках консультации.,Пояснение предоставляется сотрудником подразделения. Пояснение предоставляется сотрудником подразделения в рамках консультации.,modified,clarification_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнен контекст пояснения.,52,74,22,0.2973,0,0,0,0,0,0,0,0,0,0,0,0,medium,informational,0,clarification_change,informational,0.9,"Изменение в основном добавляет справочную, контактную или поясняющую информацию. Сработали правила: informational_keywords.",0
synthetic_reference_change_001:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_001,chg_001,В приложении приведена ссылка на регламент подразделения.,В приложении приведена ссылка на актуальный регламент подразделения.,В приложении приведена ссылка на регламент подразделения. В приложении приведена ссылка на актуальный регламент подразделения.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена справочная ссылка на регламент.,57,68,11,0.1618,0,0,0,0,0,0,0,0,0,0,1,0,medium,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_002:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_002,chg_001,См. пункт 4 приложения.,См. пункт 4 приложения и статью 3 регламента.,См. пункт 4 приложения. См. пункт 4 приложения и статью 3 регламента.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Расширена справочная ссылка.,23,45,22,0.4889,1,0,0,0,0,0,0,0,0,0,1,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_003:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_003,chg_001,Сведения приведены в разделе 5.,Сведения приведены в разделе 5 приложения 2.,Сведения приведены в разделе 5. Сведения приведены в разделе 5 приложения 2.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена ссылка на приложение.,31,44,13,0.2955,1,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_004:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_004,chg_001,См. внутренний порядок согласования.,"См. внутренний порядок согласования, утвержденный приказом № 14.","См. внутренний порядок согласования. См. внутренний порядок согласования, утвержденный приказом № 14.",modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена ссылка на приказ.,36,64,28,0.4375,1,0,0,0,0,0,0,1,0,0,0,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_005:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_005,chg_001,Форма уведомления указана в приложении.,Форма уведомления указана в приложении 3 к регламенту.,Форма уведомления указана в приложении. Форма уведомления указана в приложении 3 к регламенту.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена ссылка на форму.,39,54,15,0.2778,1,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,reference_change,important,0.9,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: important_keywords.",0
synthetic_reference_change_006:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_006,chg_001,Пояснение содержится в методических материалах.,"Пояснение содержится в методических материалах, утвержденных приказом № 22.","Пояснение содержится в методических материалах. Пояснение содержится в методических материалах, утвержденных приказом № 22.",modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена ссылка на методические материалы.,47,75,28,0.3733,1,0,0,0,0,0,0,0,0,0,0,0,medium,informational,0,reference_change,informational,0.9,"Изменение в основном добавляет справочную, контактную или поясняющую информацию. Сработали правила: informational_keywords.",0
synthetic_reference_change_007:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_007,chg_001,Актуальная версия формы размещена на портале.,Актуальная версия формы размещена на портале и в приложении 1.,Актуальная версия формы размещена на портале. Актуальная версия формы размещена на портале и в приложении 1.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена ссылка на форму.,45,62,17,0.2742,1,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_008:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_008,chg_001,Перечень контактов приводится в приложении.,Перечень контактов приводится в приложении 4.,Перечень контактов приводится в приложении. Перечень контактов приводится в приложении 4.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнена ссылка на приложение с контактами.,43,45,2,0.0444,1,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_009:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_009,chg_001,См. пункт 2.4 настоящего регламента.,См. пункт 2.4 настоящего регламента и приложение 5.,См. пункт 2.4 настоящего регламента. См. пункт 2.4 настоящего регламента и приложение 5.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Расширена ссылка на источник.,36,51,15,0.2941,1,1,0,0,0,0,0,0,0,0,1,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_reference_change_010:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_reference_change_010,chg_001,Форма заявления приведена в конце документа.,Форма заявления приведена в приложении к документу.,Форма заявления приведена в конце документа. Форма заявления приведена в приложении к документу.,modified,reference_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнено местоположение формы.,44,51,7,0.1373,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,reference_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_001:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_001,chg_001,Заявитель получает справочную информацию после регистрации обращения.,Заявитель получает справочную информацию после регистрации обращения через портал.,Заявитель получает справочную информацию после регистрации обращения. Заявитель получает справочную информацию после регистрации обращения через портал.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Добавлен информационный канал без изменения обязанности.,69,82,13,0.1585,0,0,0,0,0,0,0,1,0,0,0,0,medium,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_003:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_003,chg_001,Информация о порядке записи предоставляется устно.,Информация о порядке записи предоставляется устно и в виде памятки.,Информация о порядке записи предоставляется устно. Информация о порядке записи предоставляется устно и в виде памятки.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Добавлена памятка без изменения процедуры.,50,67,17,0.2537,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_004:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_004,chg_001,Сведения о статусе запроса доступны в учетной системе.,Сведения о статусе запроса доступны в учетной системе и в справочном сообщении.,Сведения о статусе запроса доступны в учетной системе. Сведения о статусе запроса доступны в учетной системе и в справочном сообщении.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Добавлено информационное сообщение.,54,79,25,0.3165,0,0,0,0,0,0,0,0,0,0,0,0,medium,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_006:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_006,chg_001,Справочная информация обновляется ежемесячно.,Справочная информация обновляется ежемесячно и при изменении регламента.,Справочная информация обновляется ежемесячно. Справочная информация обновляется ежемесячно и при изменении регламента.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Уточнен цикл обновления справки.,45,72,27,0.375,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_007:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_007,chg_001,Сообщение о приеме публикуется на стенде.,Сообщение о приеме публикуется на стенде и в разделе новостей.,Сообщение о приеме публикуется на стенде. Сообщение о приеме публикуется на стенде и в разделе новостей.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Добавлен дополнительный информационный канал.,41,62,21,0.3387,0,0,0,0,0,0,0,0,0,0,0,0,short,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_009:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_009,chg_001,Сведения о номере обращения предоставляются сотрудником.,Сведения о номере обращения предоставляются сотрудником и через автоответчик.,Сведения о номере обращения предоставляются сотрудником. Сведения о номере обращения предоставляются сотрудником и через автоответчик.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Добавлен справочный автоответчик.,56,77,21,0.2727,0,0,0,0,0,0,0,0,0,0,0,0,medium,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
synthetic_mixed_change_010:chg_001,curated_synthetic,generated:curated_synthetic,synthetic_mixed_change_010,chg_001,Описание процедуры размещается в приложении.,Описание процедуры размещается в приложении и в краткой памятке для заявителя.,Описание процедуры размещается в приложении. Описание процедуры размещается в приложении и в краткой памятке для заявителя.,modified,mixed_change,informational,0,0,1,0,curated_synthetic,0.9,Добавлена памятка для заявителя.,44,78,34,0.4359,0,0,0,0,0,0,0,0,0,0,0,0,medium,informational,0,mixed_change,important,0.51,"Изменение влияет на порядок работы или условия взаимодействия, но не относится к наиболее критичным. Сработали правила: fallback_manual_review. Для этого изменения автоматическая оценка недостаточно уверенная, рекомендуется ручная проверка.",1
